"Income","Gender","Age","Ethnic","Health","HeatBreaks","MiceRats","CracksHoles","BrokenPlaster","WaterLeakage","MaintenanceDef"
58210,"Female",58,"Caucasian",3,1,"No","No","No","No",0
58210,"Female",58,"Caucasian",3,1,"No","No","No","No",0
578640,"Male",37,"Asian",1,1,"No","No","No","No",1
578640,"Male",37,"Asian",1,1,"No","No","No","No",1
1110571,"Female",66,"Caucasian",3,1,"No","No","No","No",0
80000,"Female",27,"Caucasian",2,1,"No","No","No","No",1
80000,"Female",27,"Caucasian",2,1,"No","No","No","No",1
3696,"Male",50,"Hispanic",5,5,"Yes","Yes","Yes","No",7
3696,"Male",50,"Hispanic",5,5,"Yes","Yes","Yes","No",7
3696,"Male",50,"Hispanic",5,5,"Yes","Yes","Yes","No",7
71000,"Male",22,"African-American",2,1,"No","No","Yes","Yes",4
71000,"Male",22,"African-American",2,1,"No","No","Yes","Yes",4
9999999,"Male",58,"Caucasian",3,1,"Yes","No","No","No",2
88000,"Male",37,"Caucasian",2,1,"No","No","No","No",1
88000,"Male",37,"Caucasian",2,1,"No","No","No","No",1
3312,"Male",80,"African-American",4,1,"Yes","No","Yes","No",4
11200,"Female",77,"Hispanic",3,1,"No","Yes","Yes","No",3
11200,"Female",77,"Hispanic",3,1,"No","Yes","Yes","No",3
22000,"Female",39,"Caucasian",2,1,"No","No","No","No",0
16332,"Female",81,"Caucasian",2,1,"No","No","No","No",1
16332,"Female",81,"Caucasian",2,1,"No","No","No","No",1
8800,"Male",67,"Hispanic",2,1,"Yes","No","No","No",2
728240,"Male",53,"Caucasian",3,1,"No","No","No","No",1
728240,"Male",53,"Caucasian",3,1,"No","No","No","No",1
728240,"Male",53,"Caucasian",3,1,"No","No","No","No",1
26000,"Male",59,"Hispanic",1,1,"Yes","No","No","No",2
26000,"Male",59,"Hispanic",1,1,"Yes","No","No","No",2
536640,"Female",38,"Caucasian",2,1,"No","No","Yes","Yes",3
85000,"Male",56,"Caucasian",1,1,"No","No","No","No",1
66000,"Male",68,"Caucasian",3,1,"No","No","No","No",1
28500,"Male",39,"Hispanic",1,1,"Yes","No","No","No",3
28500,"Male",39,"Hispanic",1,1,"Yes","No","No","No",3
28500,"Male",39,"Hispanic",1,1,"Yes","No","No","No",3
81000,"Male",52,"Caucasian",2,1,"No","No","No","No",1
81000,"Male",52,"Caucasian",2,1,"No","No","No","No",1
85000,"Male",30,"Asian",4,1,"No","No","No","No",2
536640,"Female",60,"Caucasian",3,1,"No","No","No","No",1
200000,"Female",38,"Caucasian",2,1,"No","No","No","No",1
200000,"Female",38,"Caucasian",2,1,"No","No","No","No",1
9999999,"Male",23,"Hispanic",3,1,"Yes","No","No","Yes",4
199000,"Male",24,"Caucasian",1,1,"No","No","Yes","Yes",2
38000,"Female",37,"Caucasian",4,3,"Yes","Yes","Yes","No",6
14992,"Male",70,"Hispanic",2,1,"Yes","Yes","Yes","Yes",5
14992,"Male",70,"Hispanic",2,1,"Yes","Yes","Yes","Yes",5
139100,"Male",74,"Caucasian",3,1,"No","No","No","Yes",2
139100,"Male",74,"Caucasian",3,1,"No","No","No","Yes",2
100317,"Male",23,"Hispanic",2,1,"No","No","No","No",2
12000,"Male",71,"Hispanic",3,1,"Yes","No","No","No",3
12000,"Male",71,"Hispanic",3,1,"Yes","No","No","No",3
9999999,"Female",66,"Hispanic",3,1,"No","No","No","No",1
72000,"Male",62,"African-American",2,1,"No","No","No","No",1
72000,"Male",62,"African-American",2,1,"No","No","No","No",1
74000,"Male",30,"Caucasian",3,1,"No","No","No","No",1
74000,"Male",30,"Caucasian",3,1,"No","No","No","No",1
72500,"Female",33,"Asian",2,4,"No","No","Yes","Yes",5
72500,"Female",33,"Asian",2,4,"No","No","Yes","Yes",5
81000,"Female",31,"Caucasian",1,3,"Yes","No","No","No",3
693640,"Female",49,"Caucasian",2,1,"No","No","No","No",1
693640,"Female",49,"Caucasian",2,1,"No","No","No","No",1
10000,"Female",36,"Caucasian",2,1,"No","No","No","No",1
7300,"Male",58,"Hispanic",4,1,"Yes","Yes","Yes","No",5
55000,"Female",28,"Caucasian",1,1,"No","No","No","No",2
57000,"Female",32,"Asian",1,1,"No","No","No","No",1
57000,"Female",32,"Asian",1,1,"No","No","No","No",1
7200,"Male",83,"Hispanic",3,1,"Yes","No","No","No",3
30100,"Female",41,"Caucasian",1,1,"No","No","No","No",2
30100,"Female",41,"Caucasian",1,1,"No","No","No","No",2
17156,"Male",79,"Caucasian",5,1,"Yes","Yes","Yes","Yes",5
22986,"Male",70,"Caucasian",2,1,"No","Yes","Yes","Yes",5
25600,"Female",53,"African-American",3,1,"No","No","No","No",2
25600,"Female",53,"African-American",3,1,"No","No","No","No",2
19000,"Female",83,"Hispanic",3,1,"No","No","No","No",1
19000,"Female",83,"Hispanic",3,1,"No","No","No","No",1
65000,"Female",47,"Caucasian",3,2,"Yes","No","No","No",3
19200,"Male",66,"Caucasian",1,1,"Yes","No","No","No",2
250100,"Female",28,"Caucasian",1,1,"No","No","No","No",1
250100,"Female",28,"Caucasian",1,1,"No","No","No","No",1
5000,"Female",27,"Caucasian",2,1,"No","No","No","Yes",2
200000,"Male",59,"Caucasian",1,1,"No","No","No","No",1
200000,"Male",59,"Caucasian",1,1,"No","No","No","No",1
32000,"Male",48,"Caucasian",2,1,"No","No","No","No",1
45000,"Male",48,"Hispanic",2,1,"No","No","No","No",1
45000,"Male",48,"Hispanic",2,1,"No","No","No","No",1
45000,"Male",48,"Hispanic",2,1,"No","No","No","No",1
45000,"Male",48,"Hispanic",2,1,"No","No","No","No",1
9999999,"Female",29,"Caucasian",2,1,"No","No","No","No",1
9999999,"Female",29,"Caucasian",2,1,"No","No","No","No",1
14200,"Female",84,"Asian",4,1,"No","No","No","No",1
14200,"Female",84,"Asian",4,1,"No","No","No","No",1
123000,"Female",46,"Caucasian",1,1,"No","No","No","No",1
123000,"Female",46,"Caucasian",1,1,"No","No","No","No",1
123000,"Female",46,"Caucasian",1,1,"No","No","No","No",1
9600,"Male",75,"Caucasian",1,1,"No","No","No","No",1
72000,"Male",30,"Caucasian",1,1,"No","No","No","No",1
29644,"Male",44,"Hispanic",2,1,"No","Yes","Yes","No",3
29644,"Male",44,"Hispanic",2,1,"No","Yes","Yes","No",3
121710,"Female",87,"Caucasian",2,1,"No","No","No","No",1
121710,"Female",87,"Caucasian",2,1,"No","No","No","No",1
17266,"Female",64,"Caucasian",1,1,"No","No","No","No",1
92000,"Female",41,"Caucasian",1,1,"No","No","Yes","No",1
5484,"Male",81,"African-American",4,1,"No","No","No","Yes",2
35000,"Female",26,"Caucasian",2,2,"Yes","No","No","No",4
56268,"Female",80,"Hispanic",1,1,"No","No","No","No",1
56268,"Female",80,"Hispanic",1,1,"No","No","No","No",1
56268,"Female",80,"Hispanic",1,1,"No","No","No","No",1
105000,"Male",36,"Asian",5,1,"No","No","No","No",1
105000,"Male",36,"Asian",5,1,"No","No","No","No",1
105000,"Male",36,"Asian",5,1,"No","No","No","No",1
118000,"Female",22,"Caucasian",1,1,"No","No","No","No",1
118000,"Female",22,"Caucasian",1,1,"No","No","No","No",1
5732,"Male",53,"Hispanic",4,1,"Yes","No","No","Yes",3
5732,"Male",53,"Hispanic",4,1,"Yes","No","No","Yes",3
863352,"Female",43,"Caucasian",2,1,"No","No","No","No",1
863352,"Female",43,"Caucasian",2,1,"No","No","No","No",1
155000,"Male",42,"Caucasian",3,3,"No","No","No","No",3
155000,"Male",42,"Caucasian",3,3,"No","No","No","No",3
10912,"Female",82,"Hispanic",3,1,"No","No","No","No",1
92000,"Male",43,"Caucasian",3,1,"No","No","No","Yes",3
92000,"Male",43,"Caucasian",3,1,"No","No","No","Yes",3
10820,"Male",57,"Hispanic",5,1,"Yes","Yes","Yes","Yes",4
10820,"Male",57,"Hispanic",5,1,"Yes","Yes","Yes","Yes",4
10820,"Male",57,"Hispanic",5,1,"Yes","Yes","Yes","Yes",4
130000,"Male",60,"Caucasian",1,1,"No","No","No","No",1
130000,"Male",60,"Caucasian",1,1,"No","No","No","No",1
25200,"Male",83,"Asian",2,1,"Yes","No","No","No",2
80000,"Female",41,"Caucasian",1,1,"No","No","Yes","Yes",4
115000,"Male",62,"Caucasian",2,1,"No","No","No","No",2
536640,"Female",28,"Caucasian",2,1,"No","No","No","No",1
122000,"Female",50,"Caucasian",1,3,"Yes","Yes","Yes","No",4
122000,"Female",50,"Caucasian",1,3,"Yes","Yes","Yes","No",4
6348,"Male",55,"Hispanic",4,1,"Yes","Yes","Yes","Yes",4
60000,"Male",57,"Caucasian",2,4,"Yes","Yes","Yes","Yes",8
22000,"Male",58,"Hispanic",4,2,"Yes","Yes","No","No",4
22000,"Male",58,"Hispanic",4,2,"Yes","Yes","No","No",4
75000,"Female",54,"Asian",1,1,"No","No","No","No",1
75000,"Female",54,"Asian",1,1,"No","No","No","No",1
44400,"Male",30,"Caucasian",3,1,"Yes","No","Yes","No",2
31000,"Male",40,"Hispanic",2,1,"No","No","No","Yes",2
31000,"Male",40,"Hispanic",2,1,"No","No","No","Yes",2
31000,"Male",40,"Hispanic",2,1,"No","No","No","Yes",2
27000,"Male",26,"Hispanic",1,1,"Yes","Yes","No","No",4
9999999,"Female",43,"African-American",3,1,"No","No","No","No",1
64600,"Female",53,"Hispanic",4,1,"No","No","No","Yes",2
64600,"Female",53,"Hispanic",4,1,"No","No","No","Yes",2
64600,"Female",53,"Hispanic",4,1,"No","No","No","Yes",2
26000,"Male",68,"African-American",2,1,"Yes","No","No","No",2
11320,"Female",58,"African-American",1,1,"Yes","No","No","No",2
11000,"Male",33,"Hispanic",3,1,"Yes","No","No","No",3
12000,"Female",63,"Caucasian",5,1,"No","No","No","No",2
75000,"Female",33,"African-American",3,1,"No","No","No","No",1
20000,"Female",26,"Caucasian",1,1,"No","Yes","Yes","Yes",5
48000,"Female",52,"Asian",1,1,"No","No","No","No",1
48000,"Female",52,"Asian",1,1,"No","No","No","No",1
48000,"Female",52,"Asian",1,1,"No","No","No","No",1
31438,"Male",86,"Caucasian",3,1,"No","No","No","No",1
190000,"Male",29,"Caucasian",1,1,"No","No","No","No",1
190000,"Male",29,"Caucasian",1,1,"No","No","No","No",1
53625,"Male",58,"Caucasian",2,1,"No","No","No","No",1
215000,"Male",42,"Caucasian",3,1,"No","No","No","No",1
19224,"Male",50,"African-American",5,1,"No","Yes","No","No",2
19224,"Male",50,"African-American",5,1,"No","Yes","No","No",2
174000,"Female",59,"Caucasian",2,1,"No","No","No","No",1
35100,"Female",24,"Caucasian",2,1,"No","No","No","No",1
35100,"Female",24,"Caucasian",2,1,"No","No","No","No",1
35100,"Female",24,"Caucasian",2,1,"No","No","No","No",1
65000,"Male",52,"Hispanic",1,1,"No","No","No","No",2
74000,"Female",31,"Hispanic",3,1,"No","No","No","No",1
74000,"Female",31,"Hispanic",3,1,"No","No","No","No",1
180000,"Female",47,"Caucasian",1,1,"Yes","Yes","Yes","No",4
180000,"Female",47,"Caucasian",1,1,"Yes","Yes","Yes","No",4
12500,"Female",30,"Hispanic",2,1,"No","No","No","No",1
85000,"Male",55,"Caucasian",2,4,"Yes","No","Yes","Yes",5
110000,"Female",36,"Caucasian",2,1,"No","No","No","No",1
130100,"Female",37,"Caucasian",1,1,"No","No","No","No",1
44000,"Male",29,"Hispanic",1,1,"No","No","No","No",1
591640,"Female",41,"Caucasian",1,1,"No","No","No","No",1
591640,"Female",41,"Caucasian",1,1,"No","No","No","No",1
110000,"Male",28,"Caucasian",1,1,"No","No","No","No",1
110000,"Male",28,"Caucasian",1,1,"No","No","No","No",1
110000,"Male",28,"Caucasian",1,1,"No","No","No","No",1
12000,"Male",77,"Hispanic",2,1,"No","No","No","No",1
30900,"Male",77,"African-American",5,1,"Yes","No","No","No",2
30900,"Male",77,"African-American",5,1,"Yes","No","No","No",2
30900,"Male",77,"African-American",5,1,"Yes","No","No","No",2
61500,"Male",37,"Caucasian",1,2,"No","No","Yes","No",4
61500,"Male",37,"Caucasian",1,2,"No","No","Yes","No",4
70000,"Male",27,"Caucasian",2,1,"No","No","No","No",2
57600,"Male",68,"Caucasian",1,1,"No","No","No","No",1
103100,"Female",33,"Asian",1,1,"Yes","No","No","Yes",3
103100,"Female",33,"Asian",1,1,"Yes","No","No","Yes",3
110000,"Female",40,"Caucasian",1,1,"No","No","No","No",1
110000,"Female",40,"Caucasian",1,1,"No","No","No","No",1
20000,"Male",36,"Caucasian",2,1,"Yes","Yes","Yes","Yes",5
35000,"Male",36,"Caucasian",1,1,"No","No","No","No",2
62000,"Female",50,"Caucasian",2,1,"No","Yes","Yes","Yes",4
53500,"Female",51,"Caucasian",1,1,"No","No","No","No",1
53500,"Female",51,"Caucasian",1,1,"No","No","No","No",1
13656,"Female",41,"Hispanic",4,1,"No","No","No","No",1
13656,"Female",41,"Hispanic",4,1,"No","No","No","No",1
9999999,"Male",21,"Caucasian",2,1,"Yes","No","No","No",4
13462,"Female",43,"Hispanic",2,1,"Yes","No","No","No",2
13462,"Female",43,"Hispanic",2,1,"Yes","No","No","No",2
90000,"Male",35,"Caucasian",1,1,"No","No","No","No",2
37825,"Female",43,"Caucasian",2,1,"No","No","No","No",1
37825,"Female",43,"Caucasian",2,1,"No","No","No","No",1
30000,"Male",24,"Caucasian",1,1,"No","No","No","No",1
22200,"Male",71,"Hispanic",1,1,"No","No","Yes","No",1
22200,"Male",71,"Hispanic",1,1,"No","No","Yes","No",1
80000,"Male",27,"Caucasian",1,1,"No","No","No","No",1
1133280,"Male",36,"Caucasian",1,1,"No","No","No","Yes",3
1133280,"Male",36,"Caucasian",1,1,"No","No","No","Yes",3
100000,"Male",27,"Caucasian",1,2,"No","No","No","No",2
8320,"Female",21,"Caucasian",2,1,"No","No","Yes","No",2
9999999,"Male",70,"Caucasian",3,1,"Yes","No","No","Yes",3
48000,"Female",54,"Caucasian",2,1,"No","No","No","No",1
6000,"Male",31,"African-American",1,1,"No","No","No","No",2
6000,"Male",31,"African-American",1,1,"No","No","No","No",2
6000,"Male",31,"African-American",1,1,"No","No","No","No",2
120000,"Male",46,"Caucasian",2,4,"No","No","No","No",2
100000,"Male",62,"Asian",3,1,"No","No","No","No",1
38386,"Female",50,"Hispanic",4,1,"Yes","No","No","No",2
38386,"Female",50,"Hispanic",4,1,"Yes","No","No","No",2
38386,"Female",50,"Hispanic",4,1,"Yes","No","No","No",2
100000,"Male",31,"Caucasian",1,1,"No","No","No","No",1
18500,"Male",30,"Hispanic",3,5,"Yes","Yes","Yes","Yes",8
18500,"Male",30,"Hispanic",3,5,"Yes","Yes","Yes","Yes",8
18500,"Male",30,"Hispanic",3,5,"Yes","Yes","Yes","Yes",8
18500,"Male",30,"Hispanic",3,5,"Yes","Yes","Yes","Yes",8
4668,"Male",75,"Asian",2,1,"Yes","Yes","Yes","Yes",5
105000,"Female",35,"Asian",1,1,"No","No","No","No",1
86000,"Male",48,"Hispanic",4,1,"Yes","No","No","No",2
86000,"Male",48,"Hispanic",4,1,"Yes","No","No","No",2
86000,"Male",48,"Hispanic",4,1,"Yes","No","No","No",2
60000,"Male",47,"African-American",2,1,"No","No","No","No",1
155000,"Female",34,"Caucasian",1,1,"No","No","No","No",2
155000,"Female",34,"Caucasian",1,1,"No","No","No","No",2
108440,"Female",69,"Caucasian",2,2,"No","No","No","No",2
108440,"Female",69,"Caucasian",2,2,"No","No","No","No",2
130020,"Female",27,"Caucasian",2,1,"No","No","No","No",1
130020,"Female",27,"Caucasian",2,1,"No","No","No","No",1
45100,"Male",26,"Caucasian",2,1,"No","No","No","No",2
45100,"Male",26,"Caucasian",2,1,"No","No","No","No",2
78500,"Female",36,"Caucasian",1,2,"Yes","No","Yes","Yes",4
16800,"Female",80,"Caucasian",3,5,"Yes","No","No","Yes",0
14400,"Male",70,"Asian",1,1,"No","No","No","No",1
12824,"Male",77,"African-American",3,5,"Yes","No","No","Yes",5
12824,"Male",77,"African-American",3,5,"Yes","No","No","Yes",5
12824,"Male",77,"African-American",3,5,"Yes","No","No","Yes",5
21612,"Male",66,"Hispanic",5,2,"Yes","No","No","No",4
21612,"Male",66,"Hispanic",5,2,"Yes","No","No","No",4
27000,"Male",27,"Caucasian",1,1,"No","No","No","No",1
40000,"Male",35,"Caucasian",1,1,"No","No","No","No",1
586640,"Male",34,"Caucasian",1,1,"No","No","No","No",2
586640,"Male",34,"Caucasian",1,1,"No","No","No","No",2
11460,"Male",82,"Hispanic",4,1,"No","No","No","No",0
15002,"Male",26,"Hispanic",2,1,"Yes","No","No","No",2
15002,"Male",26,"Hispanic",2,1,"Yes","No","No","No",2
86000,"Male",65,"Caucasian",2,1,"No","No","No","No",2
8484,"Male",70,"African-American",5,1,"Yes","No","No","Yes",4
54752,"Female",62,"Asian",3,1,"No","No","No","No",1
54752,"Female",62,"Asian",3,1,"No","No","No","No",1
54752,"Female",62,"Asian",3,1,"No","No","No","No",1
40000,"Female",35,"Caucasian",1,1,"No","No","No","No",1
229000,"Female",44,"Asian",2,1,"No","No","No","No",1
229000,"Female",44,"Asian",2,1,"No","No","No","No",1
229000,"Female",44,"Asian",2,1,"No","No","No","No",1
229000,"Female",44,"Asian",2,1,"No","No","No","No",1
280000,"Female",36,"Caucasian",2,3,"Yes","No","No","Yes",6
280000,"Female",36,"Caucasian",2,3,"Yes","No","No","Yes",6
542640,"Female",38,"Caucasian",1,1,"No","No","No","No",1
43600,"Male",34,"Hispanic",3,1,"Yes","Yes","Yes","Yes",6
43600,"Male",34,"Hispanic",3,1,"Yes","Yes","Yes","Yes",6
87000,"Female",36,"African-American",1,1,"Yes","No","No","No",2
87000,"Female",36,"African-American",1,1,"Yes","No","No","No",2
44000,"Male",62,"Caucasian",5,3,"No","No","No","Yes",4
44000,"Male",62,"Caucasian",5,3,"No","No","No","Yes",4
120000,"Male",43,"Asian",3,1,"No","No","No","No",1
120000,"Male",43,"Asian",3,1,"No","No","No","No",1
185000,"Male",59,"Caucasian",3,1,"No","No","No","No",1
185000,"Male",59,"Caucasian",3,1,"No","No","No","No",1
6624,"Male",56,"African-American",4,3,"Yes","Yes","No","Yes",6
26000,"Male",68,"African-American",1,5,"No","No","No","No",3
26000,"Male",68,"African-American",1,5,"No","No","No","No",3
97500,"Female",48,"African-American",3,1,"No","No","No","No",2
97500,"Female",48,"African-American",3,1,"No","No","No","No",2
21972,"Female",68,"African-American",4,1,"Yes","Yes","Yes","No",4
16392,"Male",46,"African-American",3,1,"Yes","No","No","No",3
9999999,"Male",77,"Caucasian",2,1,"No","No","No","No",2
58000,"Male",40,"Caucasian",4,1,"No","No","No","No",1
26160,"Male",83,"Caucasian",4,1,"Yes","No","Yes","No",2
26160,"Male",83,"Caucasian",4,1,"Yes","No","Yes","No",2
12000,"Male",63,"Hispanic",5,1,"No","No","No","No",1
12000,"Male",63,"Hispanic",5,1,"No","No","No","No",1
12000,"Male",63,"Hispanic",5,1,"No","No","No","No",1
50000,"Male",56,"Caucasian",2,1,"No","No","No","No",2
155000,"Female",38,"Caucasian",1,1,"No","No","No","No",1
155000,"Female",38,"Caucasian",1,1,"No","No","No","No",1
8700,"Female",77,"Hispanic",3,1,"Yes","Yes","Yes","No",4
30000,"Male",63,"Hispanic",2,1,"No","No","No","No",1
35000,"Female",24,"Caucasian",1,1,"No","No","No","No",1
35000,"Female",24,"Caucasian",1,1,"No","No","No","No",1
23464,"Male",54,"Hispanic",1,4,"Yes","No","No","No",4
23464,"Male",54,"Hispanic",1,4,"Yes","No","No","No",4
23464,"Male",54,"Hispanic",1,4,"Yes","No","No","No",4
7400,"Male",60,"Hispanic",3,1,"No","No","No","No",1
7400,"Male",60,"Hispanic",3,1,"No","No","No","No",1
37020,"Male",33,"Other",1,1,"No","Yes","Yes","Yes",4
37020,"Male",33,"Other",1,1,"No","Yes","Yes","Yes",4
8160,"Male",73,"African-American",5,1,"No","No","No","No",1
9999999,"Male",21,"Caucasian",1,2,"No","No","No","No",3
8232,"Male",68,"Hispanic",3,2,"No","No","No","No",3
50000,"Male",56,"Hispanic",1,5,"Yes","No","No","No",4
81200,"Male",38,"African-American",2,1,"No","No","No","No",1
81200,"Male",38,"African-American",2,1,"No","No","No","No",1
145000,"Female",35,"Caucasian",1,2,"No","No","No","No",2
70020,"Male",33,"Caucasian",2,3,"No","No","No","No",3
70020,"Male",33,"Caucasian",2,3,"No","No","No","No",3
250000,"Female",52,"Caucasian",1,1,"No","No","No","No",1
250000,"Female",52,"Caucasian",1,1,"No","No","No","No",1
40000,"Female",31,"Caucasian",2,1,"No","No","No","No",1
4888,"Male",34,"Hispanic",3,1,"Yes","No","No","Yes",3
6000,"Female",69,"Hispanic",1,1,"No","No","No","No",1
19000,"Female",25,"African-American",3,1,"Yes","Yes","Yes","No",5
19000,"Female",25,"African-American",3,1,"Yes","Yes","Yes","No",5
173000,"Female",53,"African-American",3,1,"No","No","No","No",2
173000,"Female",53,"African-American",3,1,"No","No","No","No",2
55000,"Female",30,"Caucasian",2,1,"No","No","No","No",1
30000,"Female",29,"Caucasian",3,1,"Yes","No","No","No",3
30000,"Female",29,"Caucasian",3,1,"Yes","No","No","No",3
10104,"Male",76,"African-American",3,1,"Yes","No","No","Yes",4
43692,"Male",22,"Caucasian",1,2,"Yes","No","No","No",3
43692,"Male",22,"Caucasian",1,2,"Yes","No","No","No",3
45000,"Male",41,"Caucasian",3,1,"No","No","Yes","Yes",2
66700,"Male",57,"Caucasian",3,1,"Yes","Yes","Yes","No",4
28000,"Male",54,"Caucasian",2,1,"No","No","No","No",1
540640,"Male",50,"Caucasian",2,1,"No","No","No","No",1
125317,"Male",62,"Caucasian",2,1,"No","No","No","Yes",2
125317,"Male",62,"Caucasian",2,1,"No","No","No","Yes",2
33704,"Male",80,"African-American",5,1,"No","No","No","Yes",2
33704,"Male",80,"African-American",5,1,"No","No","No","Yes",2
33704,"Male",80,"African-American",5,1,"No","No","No","Yes",2
33704,"Male",80,"African-American",5,1,"No","No","No","Yes",2
586640,"Female",33,"Caucasian",1,1,"No","No","No","No",0
124000,"Male",62,"Caucasian",2,1,"No","No","No","Yes",3
75000,"Male",32,"Caucasian",2,1,"No","No","No","No",1
91940,"Male",70,"African-American",1,1,"No","Yes","No","No",2
70000,"Male",24,"Caucasian",1,1,"No","No","No","No",0
24504,"Male",74,"Hispanic",3,1,"Yes","No","No","No",2
24504,"Male",74,"Hispanic",3,1,"Yes","No","No","No",2
24504,"Male",74,"Hispanic",3,1,"Yes","No","No","No",2
536940,"Male",29,"Caucasian",2,1,"No","No","No","No",1
100000,"Female",50,"African-American",2,2,"No","No","No","No",3
35000,"Male",22,"Caucasian",1,1,"Yes","No","No","No",3
35000,"Male",22,"Caucasian",1,1,"Yes","No","No","No",3
148010,"Female",23,"Caucasian",2,1,"No","No","No","No",1
148010,"Female",23,"Caucasian",2,1,"No","No","No","No",1
148010,"Female",23,"Caucasian",2,1,"No","No","No","No",1
148010,"Female",23,"Caucasian",2,1,"No","No","No","No",1
9999999,"Female",26,"Caucasian",1,1,"No","No","Yes","Yes",3
9999999,"Female",25,"African-American",1,1,"No","No","No","No",1
